tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-05-29;14;1134;1121
2020-05-29;15;917;909
2020-05-29;16;820;813
2020-05-29;17;790;781
2020-05-29;18;797;792
2020-05-29;19;838;827
2020-05-29;20;630;618
2020-05-29;21;336;333
2020-05-29;22;162;161
2020-05-29;23;19;18
2020-05-30;0;1;1
2020-05-30;2;1;1
2020-05-30;7;1;1
2020-05-30;9;4;4
2020-05-30;10;8;8
2020-05-30;11;33;33
2020-05-30;12;28;27
2020-05-30;13;35;35
2020-05-30;14;42;42
2020-05-30;15;37;34
2020-05-30;16;28;28
2020-05-30;17;4;4
2020-05-30;18;2;2
2020-05-30;20;3;3
2020-05-31;9;2;2
2020-05-31;11;2;2
2020-05-31;12;4;3
2020-05-31;13;5;5
2020-05-31;14;1;1
2020-05-31;15;1;1
2020-05-31;16;4;4
2020-05-31;17;2;2
2020-05-31;18;4;4
2020-05-31;19;9;9
2020-05-31;20;10;10
2020-05-31;21;8;8
2020-05-31;22;11;11
2020-05-31;23;10;10
2020-06-01;0;17;17
2020-06-01;1;4;4
2020-06-01;4;1;1
2020-06-01;5;4;4
2020-06-01;6;194;192
2020-06-01;7;1518;1502
2020-06-01;8;1189;1176
2020-06-01;9;1181;1161
2020-06-01;10;1096;1086
2020-06-01;11;1268;1253
2020-06-01;12;1354;1344
2020-06-01;13;1272;1258
2020-06-01;14;1193;1179
2020-06-01;15;1123;1101
2020-06-01;16;1000;987
2020-06-01;17;1091;1076
2020-06-01;18;1255;1238
2020-06-01;19;1297;1284
2020-06-01;20;890;884
2020-06-01;21;560;555
2020-06-01;22;273;270
2020-06-01;23;70;69
2020-06-02;0;6;6
2020-06-02;1;4;4
2020-06-02;2;1;1
2020-06-02;3;2;2
2020-06-02;5;3;3
2020-06-02;6;77;77
2020-06-02;7;993;985
2020-06-02;8;854;850
2020-06-02;9;811;801
2020-06-02;10;916;899
2020-06-02;11;924;914
2020-06-02;12;768;758
2020-06-02;13;994;977
2020-06-02;14;913;899
2020-06-02;15;810;800
2020-06-02;16;782;770
2020-06-02;17;858;850
2020-06-02;18;1062;1054
2020-06-02;19;1070;1065
2020-06-02;20;900;888
2020-06-02;21;521;512
2020-06-02;22;331;324
2020-06-02;23;74;74
2020-06-03;0;16;16
2020-06-03;1;1;1
2020-06-03;2;1;1
2020-06-03;3;1;1
2020-06-03;5;2;2
2020-06-03;6;75;75
2020-06-03;7;979;969
2020-06-03;8;973;965
2020-06-03;9;889;879
2020-06-03;10;910;904
2020-06-03;11;1154;1142
2020-06-03;12;1408;1383
2020-06-03;13;1475;1458
2020-06-03;14;1390;1369
2020-06-03;15;1208;1189
2020-06-03;16;1093;1083
2020-06-03;17;1100;1085
2020-06-03;18;1095;1085
2020-06-03;19;1230;1220
2020-06-03;20;850;835
2020-06-03;21;481;474
2020-06-03;22;307;304
2020-06-03;23;95;95
2020-06-04;0;10;10
2020-06-04;1;3;3
2020-06-04;5;2;2
2020-06-04;6;72;72
2020-06-04;7;933;922
2020-06-04;8;909;901
2020-06-04;9;795;788
2020-06-04;10;829;816
2020-06-04;11;923;913
2020-06-04;12;1013;1003
2020-06-04;13;994;988
2020-06-04;14;974;960
2020-06-04;15;845;835
2020-06-04;16;862;851
2020-06-04;17;971;954
2020-06-04;18;1074;1054
2020-06-04;19;1051;1039
2020-06-04;20;820;810
2020-06-04;21;468;466
2020-06-04;22;316;314
2020-06-04;23;118;117
2020-06-05;0;16;16
2020-06-05;1;2;2
2020-06-05;2;1;1
2020-06-05;3;3;3
2020-06-05;5;1;1
2020-06-05;6;84;83
2020-06-05;7;876;870
2020-06-05;8;923;912
2020-06-05;9;960;953
2020-06-05;10;953;946
2020-06-05;11;1060;1045
2020-06-05;12;1174;1164
2020-06-05;13;1267;1252
2020-06-05;14;1448;1427
2020-06-05;15;1200;1193
2020-06-05;16;1105;1088
2020-06-05;17;1076;1064
2020-06-05;18;1165;1143
2020-06-05;19;1157;1148
2020-06-05;20;1009;988
2020-06-05;21;542;536
2020-06-05;22;336;332
2020-06-05;23;97;97
2020-06-06;0;18;18
2020-06-06;1;3;3
2020-06-06;2;1;1
2020-06-06;3;1;1
2020-06-06;4;1;1
2020-06-06;5;4;4
2020-06-06;6;64;63
2020-06-06;7;693;684
2020-06-06;8;618;609
2020-06-06;9;510;501
2020-06-06;10;496;491
2020-06-06;11;660;650
2020-06-06;12;863;846
2020-06-06;13;968;952
2020-06-06;14;933;921
2020-06-06;15;860;844
2020-06-06;16;831;819
2020-06-06;17;929;913
2020-06-06;18;870;858
2020-06-06;19;882;867
2020-06-06;20;786;777
2020-06-06;21;515;506
2020-06-06;22;336;332
2020-06-06;23;105;104
2020-06-07;0;16;16
2020-06-07;1;3;3
2020-06-07;5;1;1
2020-06-07;6;12;12
2020-06-07;7;80;80
2020-06-07;8;136;136
2020-06-07;9;215;214
2020-06-07;10;267;265
2020-06-07;11;387;383
2020-06-07;12;509;503
2020-06-07;13;615;602
2020-06-07;14;601;594
2020-06-07;15;511;508
2020-06-07;16;501;495
2020-06-07;17;513;509
2020-06-07;18;522;517
2020-06-07;19;586;582
2020-06-07;20;605;602
2020-06-07;21;460;449
2020-06-07;22;284;279
2020-06-07;23;128;127
2020-06-08;0;17;17
2020-06-08;1;6;6
2020-06-08;2;2;2
2020-06-08;3;1;1
2020-06-08;4;1;1
2020-06-08;5;3;3
2020-06-08;6;116;116
2020-06-08;7;1403;1391
2020-06-08;8;1331;1318
2020-06-08;9;1062;1055
2020-06-08;10;1032;1022
2020-06-08;11;1149;1134
2020-06-08;12;1357;1344
2020-06-08;13;1281;1268
2020-06-08;14;1194;1178
2020-06-08;15;1097;1079
2020-06-08;16;1071;1055
2020-06-08;17;1166;1155
2020-06-08;18;1267;1258
2020-06-08;19;1246;1233
2020-06-08;20;967;959
2020-06-08;21;684;665
2020-06-08;22;398;393
2020-06-08;23;113;111
2020-06-09;0;21;21
2020-06-09;1;2;2
2020-06-09;2;1;1
2020-06-09;4;1;1
2020-06-09;5;1;1
2020-06-09;6;93;92
2020-06-09;7;1016;1007
2020-06-09;8;971;963
2020-06-09;9;947;940
2020-06-09;10;1004;995
2020-06-09;11;1008;993
2020-06-09;12;1169;1149
2020-06-09;13;1148;1129
2020-06-09;14;1081;1069
2020-06-09;15;943;932
2020-06-09;16;947;938
2020-06-09;17;992;984
2020-06-09;18;1117;1102
2020-06-09;19;1204;1196
2020-06-09;20;910;894
2020-06-09;21;578;565
2020-06-09;22;375;372
2020-06-09;23;136;135
2020-06-10;0;32;30
2020-06-10;1;1;1
2020-06-10;2;1;1
2020-06-10;5;1;1
2020-06-10;6;110;107
2020-06-10;7;1086;1069
2020-06-10;8;1068;1058
2020-06-10;9;1091;1086
2020-06-10;10;1118;1100
2020-06-10;11;1234;1227
2020-06-10;12;1550;1526
2020-06-10;13;1576;1557
2020-06-10;14;1245;1229
2020-06-10;15;1083;1060
2020-06-10;16;1088;1070
2020-06-10;17;1166;1146
2020-06-10;18;1223;1209
2020-06-10;19;1186;1167
2020-06-10;20;989;979
2020-06-10;21;615;608
2020-06-10;22;385;379
2020-06-10;23;165;163
2020-06-11;0;25;25
2020-06-11;1;5;5
2020-06-11;2;4;4
2020-06-11;3;1;1
2020-06-11;5;4;4
2020-06-11;6;116;114
2020-06-11;7;971;960
2020-06-11;8;958;952
2020-06-11;9;961;950
2020-06-11;10;1025;1008
2020-06-11;11;1066;1050
2020-06-11;12;1306;1289
2020-06-11;13;1266;1251
2020-06-11;14;1063;1047
2020-06-11;15;948;932
2020-06-11;16;1000;988
2020-06-11;17;1098;1092
2020-06-11;18;1118;1109
2020-06-11;19;1082;1069
2020-06-11;20;868;858
2020-06-11;21;564;555
2020-06-11;22;373;364
2020-06-11;23;156;155
2020-06-12;0;20;20
2020-06-12;1;2;2
2020-06-12;5;1;1
2020-06-12;6;99;99
2020-06-12;7;1062;1053
2020-06-12;8;1017;1001
2020-06-12;9;990;979
2020-06-12;10;1006;991
2020-06-12;11;1128;1116
2020-06-12;12;1234;1218
2020-06-12;13;1224;1208
2020-06-12;14;1452;1440
2020-06-12;15;1206;1186
2020-06-12;16;1080;1070
2020-06-12;17;1149;1132
2020-06-12;18;1246;1235
2020-06-12;19;1232;1218
2020-06-12;20;803;792
2020-06-12;21;487;479
2020-06-12;22;291;287
2020-06-12;23;120;118
2020-06-13;0;15;15
2020-06-13;1;5;5
2020-06-13;2;1;1
2020-06-13;5;5;5
2020-06-13;6;77;75
2020-06-13;7;814;810
2020-06-13;8;643;636
2020-06-13;9;678;668
2020-06-13;10;689;682
2020-06-13;11;756;744
2020-06-13;12;902;894
2020-06-13;13;1265;1254
2020-06-13;14;1077;1071
2020-06-13;15;1075;1063
2020-06-13;16;1136;1123
2020-06-13;17;1134;1118
2020-06-13;18;1001;989
2020-06-13;19;988;976
2020-06-13;20;907;896
2020-06-13;21;579;571
2020-06-13;22;335;328
2020-06-13;23;165;164
2020-06-14;0;38;38
2020-06-14;1;1;1
2020-06-14;2;2;2
2020-06-14;6;8;8
2020-06-14;7;125;123
2020-06-14;8;279;276
2020-06-14;9;310;304
2020-06-14;10;369;369
2020-06-14;11;476;474
2020-06-14;12;715;701
2020-06-14;13;889;879
2020-06-14;14;754;743
2020-06-14;15;684;672
2020-06-14;16;657;653
2020-06-14;17;693;681
2020-06-14;18;676;666
2020-06-14;19;621;616
2020-06-14;20;668;659
2020-06-14;21;466;460
2020-06-14;22;313;309
2020-06-14;23;168;165
2020-06-15;0;31;30
2020-06-15;1;5;5
2020-06-15;2;1;1
2020-06-15;3;1;1
2020-06-15;5;7;7
2020-06-15;6;144;144
2020-06-15;7;1580;1563
2020-06-15;8;1318;1304
2020-06-15;9;1133;1123
2020-06-15;10;1070;1063
2020-06-15;11;1222;1204
2020-06-15;12;1459;1437
2020-06-15;13;1436;1420
2020-06-15;14;1305;1292
2020-06-15;15;1267;1246
2020-06-15;16;1143;1126
2020-06-15;17;1147;1134
2020-06-15;18;1440;1424
2020-06-15;19;1359;1348
2020-06-15;20;1112;1103
2020-06-15;21;750;741
2020-06-15;22;386;379
2020-06-15;23;168;163
2020-06-16;0;21;19
2020-06-16;1;4;4
2020-06-16;3;2;2
2020-06-16;4;1;1
2020-06-16;5;1;1
2020-06-16;6;102;99
2020-06-16;7;1076;1062
2020-06-16;8;1053;1046
2020-06-16;9;934;925
2020-06-16;10;939;931
2020-06-16;11;1161;1148
2020-06-16;12;1263;1252
2020-06-16;13;1263;1250
2020-06-16;14;1151;1138
2020-06-16;15;1072;1058
2020-06-16;16;1003;992
2020-06-16;17;1044;1037
2020-06-16;18;1332;1315
2020-06-16;19;1182;1169
2020-06-16;20;1002;991
2020-06-16;21;615;609
2020-06-16;22;416;409
2020-06-16;23;166;166
2020-06-17;0;38;38
2020-06-17;1;4;4
2020-06-17;2;1;1
2020-06-17;3;2;2
2020-06-17;5;4;4
2020-06-17;6;102;102
2020-06-17;7;1022;1014
2020-06-17;8;984;973
2020-06-17;9;965;958
2020-06-17;10;961;948
2020-06-17;11;1053;1040
2020-06-17;12;1169;1158
2020-06-17;13;1225;1203
2020-06-17;14;1080;1064
2020-06-17;15;1061;1044
2020-06-17;16;1009;991
2020-06-17;17;1091;1081
2020-06-17;18;1288;1271
2020-06-17;19;1163;1157
2020-06-17;20;1017;1004
2020-06-17;21;653;645
2020-06-17;22;384;380
2020-06-17;23;169;167
2020-06-18;0;26;25
2020-06-18;1;4;4
2020-06-18;2;1;1
2020-06-18;4;1;1
2020-06-18;6;100;99
2020-06-18;7;963;959
2020-06-18;8;953;946
2020-06-18;9;952;947
2020-06-18;10;890;879
2020-06-18;11;1035;1024
2020-06-18;12;1067;1053
2020-06-18;13;962;951
2020-06-18;14;950;937
2020-06-18;15;908;893
2020-06-18;16;847;834
2020-06-18;17;996;984
2020-06-18;18;1119;1106
2020-06-18;19;1130;1113
2020-06-18;20;990;983
2020-06-18;21;613;604
2020-06-18;22;362;355
2020-06-18;23;120;119
2020-06-19;0;22;22
2020-06-19;1;2;2
2020-06-19;5;1;1
2020-06-19;6;98;98
2020-06-19;7;1017;1009
2020-06-19;8;916;905
2020-06-19;9;920;909
2020-06-19;10;893;882
2020-06-19;11;1069;1054
2020-06-19;12;1013;1007
2020-06-19;13;1096;1085
2020-06-19;14;1351;1330
2020-06-19;15;1191;1181
2020-06-19;16;1036;1023
2020-06-19;17;1042;1030
2020-06-19;18;1249;1242
2020-06-19;19;1320;1304
2020-06-19;20;848;841
2020-06-19;21;583;577
2020-06-19;22;329;326
2020-06-19;23;152;150
2020-06-20;0;19;19
2020-06-20;1;3;3
2020-06-20;5;2;2
2020-06-20;6;52;52
2020-06-20;7;315;312
2020-06-20;8;169;164
2020-06-20;9;80;77
2020-06-20;10;35;34
2020-06-20;11;36;35
2020-06-20;12;96;95
2020-06-20;13;189;187
2020-06-20;14;326;321
2020-06-20;15;1296;1278
2020-06-20;16;1105;1092
2020-06-20;17;921;911
2020-06-20;18;930;923
2020-06-20;19;921;912
2020-06-20;20;772;763
2020-06-20;21;603;597
2020-06-20;22;411;401
2020-06-20;23;173;170
2020-06-21;0;34;32
2020-06-21;1;3;3
2020-06-21;2;2;2
2020-06-21;4;1;1
2020-06-21;6;17;17
2020-06-21;7;129;128
2020-06-21;8;264;263
2020-06-21;9;358;355
2020-06-21;10;393;389
2020-06-21;11;530;526
2020-06-21;12;869;855
2020-06-21;13;961;951
2020-06-21;14;956;952
2020-06-21;15;872;864
2020-06-21;16;916;907
2020-06-21;17;850;838
2020-06-21;18;815;802
2020-06-21;19;810;803
2020-06-21;20;803;790
2020-06-21;21;597;587
2020-06-21;22;432;429
2020-06-21;23;202;201
2020-06-22;0;24;24
2020-06-22;1;10;10
2020-06-22;3;1;1
2020-06-22;4;1;1
2020-06-22;5;2;2
2020-06-22;6;172;170
2020-06-22;7;1571;1556
2020-06-22;8;1300;1287
2020-06-22;9;1194;1185
2020-06-22;10;1133;1121
2020-06-22;11;1180;1168
2020-06-22;12;1504;1481
2020-06-22;13;1430;1415
2020-06-22;14;1367;1353
2020-06-22;15;1181;1171
2020-06-22;16;1202;1180
2020-06-22;17;1176;1161
2020-06-22;18;1404;1386
2020-06-22;19;1355;1340
2020-06-22;20;1074;1057
2020-06-22;21;680;665
2020-06-22;22;438;431
2020-06-22;23;184;181
2020-06-23;0;28;28
2020-06-23;1;2;2
2020-06-23;2;1;1
2020-06-23;5;3;3
2020-06-23;6;112;112
2020-06-23;7;1007;997
2020-06-23;8;1015;1002
2020-06-23;9;988;976
2020-06-23;10;952;941
2020-06-23;11;1153;1141
2020-06-23;12;1322;1303
2020-06-23;13;1217;1198
2020-06-23;14;1203;1190
2020-06-23;15;1106;1088
2020-06-23;16;1087;1073
2020-06-23;17;1108;1101
2020-06-23;18;1231;1216
2020-06-23;19;1275;1265
2020-06-23;20;992;981
2020-06-23;21;673;662
2020-06-23;22;429;425
2020-06-23;23;143;142
2020-06-24;0;30;30
2020-06-24;1;2;2
2020-06-24;2;1;1
2020-06-24;5;1;1
2020-06-24;6;118;116
2020-06-24;7;963;959
2020-06-24;8;1062;1049
2020-06-24;9;946;936
2020-06-24;10;1017;1001
2020-06-24;11;1125;1115
2020-06-24;12;1282;1265
2020-06-24;13;1289;1270
2020-06-24;14;1144;1126
2020-06-24;15;1135;1122
2020-06-24;16;1058;1047
2020-06-24;17;1052;1044
2020-06-24;18;1289;1276
2020-06-24;19;1215;1201
2020-06-24;20;961;949
2020-06-24;21;625;616
2020-06-24;22;404;399
2020-06-24;23;179;179
2020-06-25;0;31;31
2020-06-25;1;1;1
2020-06-25;2;2;2
2020-06-25;5;3;3
2020-06-25;6;126;126
2020-06-25;7;971;961
2020-06-25;8;974;964
2020-06-25;9;859;851
2020-06-25;10;963;952
2020-06-25;11;1077;1069
2020-06-25;12;1211;1193
2020-06-25;13;1284;1265
2020-06-25;14;1152;1135
2020-06-25;15;1120;1110
2020-06-25;16;953;943
2020-06-25;17;1074;1060
2020-06-25;18;1182;1172
2020-06-25;19;1253;1236
2020-06-25;20;1040;1028
2020-06-25;21;677;666
2020-06-25;22;451;445
2020-06-25;23;200;199
2020-06-26;0;28;27
2020-06-26;1;3;3
2020-06-26;2;1;1
2020-06-26;5;3;3
2020-06-26;6;109;108
2020-06-26;7;1106;1091
2020-06-26;8;1050;1042
2020-06-26;9;1016;1002
2020-06-26;10;1011;990
2020-06-26;11;1139;1120
2020-06-26;12;1140;1126
2020-06-26;13;1159;1143
2020-06-26;14;1439;1418
2020-06-26;15;1325;1311
2020-06-26;16;1144;1127
2020-06-26;17;1220;1198
2020-06-26;18;1437;1422
2020-06-26;19;1436;1421
2020-06-26;20;1210;1187
2020-06-26;21;756;747
2020-06-26;22;486;476
2020-06-26;23;182;180
2020-06-27;0;40;39
2020-06-27;1;3;3
2020-06-27;2;1;1
2020-06-27;5;3;3
2020-06-27;6;60;59
2020-06-27;7;486;482
2020-06-27;8;434;425
2020-06-27;9;86;85
2020-06-27;10;41;41
2020-06-27;11;57;57
2020-06-27;12;87;85
2020-06-27;13;323;322
2020-06-27;14;404;400
2020-06-27;15;1196;1187
2020-06-27;16;1068;1056
2020-06-27;17;1010;1003
2020-06-27;18;1048;1035
2020-06-27;19;1025;1007
2020-06-27;20;900;886
2020-06-27;21;635;623
2020-06-27;22;428;420
2020-06-27;23;188;185
2020-06-28;0;26;26
2020-06-28;1;2;2
2020-06-28;4;1;1
2020-06-28;5;1;1
2020-06-28;6;8;8
2020-06-28;7;116;115
2020-06-28;8;191;188
2020-06-28;9;76;76
2020-06-28;10;39;37
2020-06-28;11;50;50
2020-06-28;12;116;113
2020-06-28;13;176;174
2020-06-28;14;180;178
2020-06-28;15;178;175
2020-06-28;16;220;216
2020-06-28;17;362;358
2020-06-28;18;819;809
2020-06-28;19;1030;1008
2020-06-28;20;734;726
2020-06-28;21;624;616
2020-06-28;22;456;448
2020-06-28;23;209;203
2020-06-29;0;42;42
2020-06-29;1;5;5
2020-06-29;2;1;1
2020-06-29;3;2;2
2020-06-29;4;1;1
2020-06-29;5;3;3
2020-06-29;6;192;191
2020-06-29;7;1621;1610
2020-06-29;8;1466;1445
2020-06-29;9;1210;1202
2020-06-29;10;1254;1246
2020-06-29;11;1462;1451
2020-06-29;12;1547;1532
2020-06-29;13;1504;1486
2020-06-29;14;1514;1495
2020-06-29;15;1315;1294
2020-06-29;16;1275;1263
2020-06-29;17;1324;1302
2020-06-29;18;1512;1492
2020-06-29;19;1534;1516
2020-06-29;20;1295;1282
2020-06-29;21;773;764
2020-06-29;22;542;537
2020-06-29;23;224;220
2020-06-30;0;53;52
2020-06-30;1;7;7
2020-06-30;2;1;1
2020-06-30;5;3;3
2020-06-30;6;116;116
2020-06-30;7;1090;1079
2020-06-30;8;1029;1022
2020-06-30;9;1004;996
2020-06-30;10;1073;1060
2020-06-30;11;1203;1198
2020-06-30;12;1297;1281
2020-06-30;13;1341;1325
2020-06-30;14;1257;1242
2020-06-30;15;1148;1139
2020-06-30;16;1180;1166
2020-06-30;17;1212;1198
2020-06-30;18;1367;1348
2020-06-30;19;1449;1427
2020-06-30;20;1147;1133
2020-06-30;21;799;791
2020-06-30;22;491;488
2020-06-30;23;196;194
2020-07-01;0;32;32
2020-07-01;1;4;4
2020-07-01;2;1;1
2020-07-01;3;1;1
2020-07-01;4;1;1
2020-07-01;5;3;3
2020-07-01;6;135;132
2020-07-01;7;1224;1211
2020-07-01;8;1120;1113
2020-07-01;9;1071;1059
2020-07-01;10;1077;1067
2020-07-01;11;1242;1225
2020-07-01;12;1340;1322
2020-07-01;13;1257;1243
2020-07-01;14;1219;1203
2020-07-01;15;1364;1342
2020-07-01;16;1170;1157
2020-07-01;17;1264;1258
2020-07-01;18;1496;1480
2020-07-01;19;1418;1406
2020-07-01;20;1143;1129
2020-07-01;21;782;774
2020-07-01;22;556;548
2020-07-01;23;224;220
2020-07-02;0;46;45
2020-07-02;1;2;2
2020-07-02;2;3;3
2020-07-02;3;1;1
2020-07-02;4;1;1
2020-07-02;5;1;1
2020-07-02;6;131;131
2020-07-02;7;1081;1067
2020-07-02;8;1088;1081
2020-07-02;9;1089;1081
2020-07-02;10;1017;1008
2020-07-02;11;1198;1178
2020-07-02;12;1306;1293
2020-07-02;13;1273;1257
2020-07-02;14;1244;1231
2020-07-02;15;1127;1109
2020-07-02;16;1045;1037
2020-07-02;17;1147;1129
2020-07-02;18;1340;1324
2020-07-02;19;1346;1328
2020-07-02;20;1152;1134
2020-07-02;21;802;789
2020-07-02;22;532;524
2020-07-02;23;227;223
2020-07-03;0;50;49
2020-07-03;1;7;7
2020-07-03;2;1;1
2020-07-03;3;4;4
2020-07-03;4;1;1
2020-07-03;5;1;1
2020-07-03;6;120;120
2020-07-03;7;932;925
2020-07-03;8;1089;1079
2020-07-03;9;1012;1005
2020-07-03;10;990;978
2020-07-03;11;1009;1004
2020-07-03;12;1224;1210
2020-07-03;13;999;984
2020-07-03;14;1254;1232
2020-07-03;15;1203;1183
2020-07-03;16;1136;1119
2020-07-03;17;1169;1152
2020-07-03;18;1377;1359
2020-07-03;19;1429;1410
2020-07-03;20;1166;1149
2020-07-03;21;767;755
2020-07-03;22;519;507
2020-07-03;23;251;248
2020-07-04;0;46;46
2020-07-04;1;6;6
2020-07-04;2;1;1
2020-07-04;3;1;1
2020-07-04;6;86;86
2020-07-04;7;831;821
2020-07-04;8;764;752
2020-07-04;9;687;675
2020-07-04;10;639;630
2020-07-04;11;944;928
2020-07-04;12;1052;1044
2020-07-04;13;1116;1106
2020-07-04;14;1135;1125
2020-07-04;15;1035;1019
2020-07-04;16;1064;1045
2020-07-04;17;1163;1148
2020-07-04;18;1289;1273
2020-07-04;19;1190;1171
2020-07-04;20;1148;1131
2020-07-04;21;763;750
2020-07-04;22;526;520
2020-07-04;23;231;230
2020-07-05;0;41;41
2020-07-05;1;5;5
2020-07-05;2;2;2
2020-07-05;4;1;1
2020-07-05;5;1;1
2020-07-05;6;8;8
2020-07-05;7;125;123
2020-07-05;8;283;281
2020-07-05;9;431;426
2020-07-05;10;552;547
2020-07-05;11;674;664
2020-07-05;12;884;872
2020-07-05;13;855;845
2020-07-05;14;927;912
2020-07-05;15;883;867
2020-07-05;16;908;897
2020-07-05;17;931;918
2020-07-05;18;978;964
2020-07-05;19;912;902
2020-07-05;20;905;891
2020-07-05;21;715;696
2020-07-05;22;546;537
2020-07-05;23;272;271
2020-07-06;0;38;38
2020-07-06;1;6;6
2020-07-06;2;4;4
2020-07-06;4;3;3
2020-07-06;5;8;8
2020-07-06;6;195;192
2020-07-06;7;1661;1638
2020-07-06;8;1376;1355
2020-07-06;9;1192;1175
2020-07-06;10;1179;1164
2020-07-06;11;1280;1257
2020-07-06;12;1416;1401
2020-07-06;13;1383;1367
2020-07-06;14;1397;1375
2020-07-06;15;1317;1293
2020-07-06;16;1179;1158
2020-07-06;17;1316;1301
2020-07-06;18;1566;1545
2020-07-06;19;1588;1569
2020-07-06;20;1303;1290
2020-07-06;21;853;841
2020-07-06;22;550;542
2020-07-06;23;252;249
2020-07-07;0;49;49
2020-07-07;1;3;3
2020-07-07;5;4;4
2020-07-07;6;127;127
2020-07-07;7;1136;1127
2020-07-07;8;1205;1191
2020-07-07;9;1055;1044
2020-07-07;10;1097;1085
2020-07-07;11;1262;1239
2020-07-07;12;1390;1375
2020-07-07;13;1212;1204
2020-07-07;14;1285;1263
2020-07-07;15;1127;1109
2020-07-07;16;1057;1042
2020-07-07;17;1166;1150
2020-07-07;18;1461;1440
2020-07-07;19;1442;1414
2020-07-07;20;1133;1118
2020-07-07;21;770;761
2020-07-07;22;512;507
2020-07-07;23;179;176
2020-07-08;0;41;40
2020-07-08;1;11;11
2020-07-08;4;1;1
2020-07-08;5;6;6
2020-07-08;6;132;129
2020-07-08;7;1114;1102
2020-07-08;8;1134;1127
2020-07-08;9;1037;1026
2020-07-08;10;1023;1011
2020-07-08;11;1128;1121
2020-07-08;12;1255;1245
2020-07-08;13;1196;1183
2020-07-08;14;1235;1221
2020-07-08;15;1110;1096
2020-07-08;16;1115;1105
2020-07-08;17;1252;1235
2020-07-08;18;1446;1421
2020-07-08;19;1380;1371
2020-07-08;20;1154;1136
2020-07-08;21;789;784
2020-07-08;22;509;506
2020-07-08;23;203;199
2020-07-09;0;27;27
2020-07-09;1;2;2
2020-07-09;2;1;1
2020-07-09;5;2;2
2020-07-09;6;128;127
2020-07-09;7;1043;1025
2020-07-09;8;1124;1115
2020-07-09;9;998;986
2020-07-09;10;1028;1016
2020-07-09;11;1074;1059
2020-07-09;12;1264;1253
2020-07-09;13;1261;1251
2020-07-09;14;1244;1229
2020-07-09;15;1151;1133
2020-07-09;16;1035;1025
2020-07-09;17;1089;1074
2020-07-09;18;1404;1392
2020-07-09;19;1442;1422
2020-07-09;20;1104;1095
2020-07-09;21;720;713
2020-07-09;22;524;519
2020-07-09;23;272;268
2020-07-10;0;41;39
2020-07-10;1;3;3
2020-07-10;2;1;1
2020-07-10;3;2;2
2020-07-10;5;6;6
2020-07-10;6;121;119
2020-07-10;7;1136;1129
2020-07-10;8;1181;1170
2020-07-10;9;997;984
2020-07-10;10;985;978
2020-07-10;11;1100;1092
2020-07-10;12;1162;1147
2020-07-10;13;1044;1036
2020-07-10;14;1310;1295
2020-07-10;15;1217;1199
2020-07-10;16;1113;1107
2020-07-10;17;1183;1161
2020-07-10;18;1328;1310
2020-07-10;19;1375;1360
2020-07-10;20;1147;1137
2020-07-10;21;810;797
2020-07-10;22;564;556
2020-07-10;23;205;203
2020-07-11;0;37;37
2020-07-11;1;7;7
2020-07-11;4;1;1
2020-07-11;5;5;5
2020-07-11;6;81;80
2020-07-11;7;836;828
2020-07-11;8;741;733
2020-07-11;9;662;656
2020-07-11;10;670;663
2020-07-11;11;853;841
2020-07-11;12;1120;1107
2020-07-11;13;1155;1146
2020-07-11;14;1170;1152
2020-07-11;15;1182;1170
2020-07-11;16;1156;1137
2020-07-11;17;1111;1089
2020-07-11;18;1330;1312
2020-07-11;19;1175;1165
2020-07-11;20;1226;1214
2020-07-11;21;776;767
2020-07-11;22;537;534
2020-07-11;23;257;252
2020-07-12;0;45;45
2020-07-12;1;7;7
2020-07-12;2;1;1
2020-07-12;3;3;3
2020-07-12;6;14;14
2020-07-12;7;162;161
2020-07-12;8;308;303
2020-07-12;9;425;422
2020-07-12;10;530;521
2020-07-12;11;655;646
2020-07-12;12;875;862
2020-07-12;13;1036;1020
2020-07-12;14;986;964
2020-07-12;15;976;957
2020-07-12;16;945;929
2020-07-12;17;996;984
2020-07-12;18;1013;1004
2020-07-12;19;1011;1001
2020-07-12;20;948;935
2020-07-12;21;802;795
2020-07-12;22;603;597
2020-07-12;23;257;255
2020-07-13;0;41;41
2020-07-13;1;4;4
2020-07-13;4;1;1
2020-07-13;5;4;4
2020-07-13;6;176;175
2020-07-13;7;1632;1602
2020-07-13;8;1444;1430
2020-07-13;9;1106;1087
2020-07-13;10;1150;1136
2020-07-13;11;1215;1202
2020-07-13;12;1404;1390
2020-07-13;13;1361;1347
2020-07-13;14;1265;1256
2020-07-13;15;1311;1286
2020-07-13;16;1213;1197
2020-07-13;17;1282;1263
2020-07-13;18;1460;1447
2020-07-13;19;1542;1520
2020-07-13;20;1181;1165
2020-07-13;21;850;840
2020-07-13;22;526;516
2020-07-13;23;261;259
2020-07-14;0;55;54
2020-07-14;1;5;5
2020-07-14;2;1;1
2020-07-14;5;3;3
2020-07-14;6;174;172
2020-07-14;7;1088;1076
2020-07-14;8;1142;1129
2020-07-14;9;1025;1011
2020-07-14;10;1025;1005
2020-07-14;11;1157;1139
2020-07-14;12;1258;1236
2020-07-14;13;1304;1291
2020-07-14;14;1199;1182
